72678	n	While one of them sped around major parts of the property on the mower, a second made a few sweeps at some tall weeds on the edge of my wife's garden, and the third got into the truck and smoked a cigarette.	Während einer von ihnen mit dem Rasenmäher große Teile des Grundstücks umrundete, machte ein Zweiter ein paar Schwünge bei einigen hohen Unkräutern am Rand des Gartens meiner Frau, und der Dritte stieg in den Lastwagen und rauchte eine Zigarette.	Während einer von ihnen mit dem Rasenmäher große Teile des Grundstücks umrundete, machte ein Zweiter ein paar Schwünge an einigen hohen Unkräutern am Rand des Gartens meiner Frau und der Dritte stieg in den Lastwagen und rauchte eine Zigarette.		While one of them was circling large parts of the property with the lawnmower, a second was making a few swings at some tall weeds on the edge of my wife's garden, and the third climbed into the truck and smoked a cigarette.	While one of them was circling large parts of the property with the lawnmower, a second was making a few swings at some tall weeds on the edge of my wife's garden, and the third climbed into the truck and smoked a cigarette.	YES	YES
73230	n	Rows of houses, each of them different and pleasing with their spacious gardens, are replaced by purely functional blocks of flats which have nothing more to commend them than over-praised 'modern conveniences'.	Reihen von Häusern, jedes von ihnen unterschiedlich und ansprechend mit ihren geräumigen Gärten, werden durch rein funktionale Wohnblocks ersetzt, die nichts mehr zu bieten haben als übermäßig gelobte 'moderne Annehmlichkeiten'.	Reihen von Häusern, jedes von ihnen unterschiedlich und ansprechend mit ihren geräumigen Gärten, werden durch rein funktionale Wohnblocks ersetzt, die nichts mehr zu bieten haben als überbewertete 'moderne Annehmlichkeiten'.		Rows of houses, each of them unique and appealing with their spacious gardens, are being replaced by purely functional apartment blocks that have nothing more to offer than overrated 'modern conveniences'.	Rows of houses, each of them unique and appealing with their spacious gardens, are being replaced by purely functional apartment blocks that have nothing more to offer than overrated 'modern conveniences'.	YES	YES
73631	n	Forming an information infrastructure, the real impact of the information highway is an expectation of new economic development due to a shift from a tangible hardware-industry to brain-oriented software-industry.	Bei der Bildung einer Informationsinfrastruktur ist die wirkliche Auswirkung der Informationsautobahn die Erwartung einer neuen wirtschaftlichen Entwicklung aufgrund einer Verschiebung von einer greifbaren Hardware-Industrie zu einer gehirnorientierten Software-Industrie.	Bei der Bildung einer Informationsinfrastruktur ist die tatsächliche Auswirkung der Informationsautobahn die Erwartung einer neuen wirtschaftlichen Entwicklung aufgrund einer Verschiebung von einer greifbaren Hardware-Industrie zu einer gehirnorientierten Software-Industrie.		In the formation of an information infrastructure, the actual impact of the information highway is the expectation of a new economic development due to a shift from a tangible hardware industry to a brain-oriented software industry.	In the formation of an information infrastructure, the actual impact of the information highway is the expectation of a new economic development due to a shift from a tangible hardware industry to a brain-oriented software industry.	YES	YES
241132	e	The widespread application of administrative guidance is considered to be a uniquely Japanese practice in which bureaucrats exert authority, without any legal backing, telling the private sector what to do and what not to do.	Die weit verbreitete Anwendung von Verwaltungsrichtlinien wird als eine einzigartig japanische Praxis angesehen, bei der Bürokraten ohne jegliche rechtliche Grundlage Autorität ausüben, indem sie dem Privatsektor sagen, was zu tun und was nicht zu tun ist.	Die weit verbreitete Anwendung von Verwaltungsrichtlinien wird als eine einzigartig japanische Praxis angesehen, bei der Bürokraten ohne jegliche rechtliche Grundlage Autorität ausüben, indem sie dem Privatsektor sagen, was zu tun und was nicht zu tun ist.		The widespread use of administrative guidelines is considered a uniquely Japanese practice, where bureaucrats exercise authority without any legal basis by telling the private sector what to do and what not to do.	The widespread use of administrative guidelines is considered a uniquely Japanese practice, where bureaucrats exercise authority without any legal basis by telling the private sector what to do and what not to do.	YES	YES
262499	e	When we say that a language is culturally transmitted - that is, that it is learned rather than inherited - we mean that it is part of that whole complex of learned and shared behavior that anthropologists call culture.	Wenn wir sagen, dass eine Sprache kulturell übertragen wird - das heißt, sie wird erlernt und nicht vererbt - meinen wir, dass sie Teil dieses ganzen Komplexes von erlerntem und geteiltem Verhalten ist, den Anthropologen Kultur nennen.	Wenn wir sagen, dass eine Sprache kulturell übertragen wird - das heißt, sie wird erlernt und nicht vererbt - meinen wir, dass sie Teil dieses ganzen Komplexes von erlerntem und geteiltem Verhalten ist, den Anthropologen Kultur nennen.		When we say that a language is culturally transmitted - that is, it is learned and not inherited - we mean that it is part of this whole complex of learned and shared behavior that anthropologists call culture.	When we say that a language is culturally transmitted - that is, it is learned and not inherited - we mean that it is part of this whole complex of learned and shared behavior that anthropologists call culture.	YES	YES
267330	n	Knowing very well that his wife wanted to go to a movie, the husband, who was a dog in the manger, cooked up a scheme whereby they had to stay at home waiting for a certain visitor who was not expected to come.	Er wusste sehr gut, dass seine Frau ins Kino gehen wollte, der Ehemann, der ein Hund im Heuhaufen war, schmiedete einen Plan, wonach sie zu Hause bleiben mussten, um auf einen bestimmten Besucher zu warten, der nicht erwartet wurde.	Er wusste sehr gut, dass seine Frau ins Kino gehen wollte, doch der Ehemann, der ein Spielverderber war, schmiedete einen Plan, wonach sie zu Hause bleiben mussten, um auf einen bestimmten Besucher zu warten, der nicht erwartet wurde zu kommen.		He knew very well that his wife wanted to go to the cinema, but the husband, who was a spoilsport, hatched a plan according to which they had to stay at home to wait for a certain visitor who was not expected to come.	He knew very well that his wife wanted to go to the cinema, but the husband, who was a spoilsport, hatched a plan according to which they had to stay at home to wait for a certain visitor who was not expected to come.	NO. The German translation is not correct. The phrase "a dog in the manger" is translated as "ein Hund im Heuhaufen" which is incorrect. The correct translation should be "ein Hund im Futtertrog". The correct German translation should be: "Er wusste sehr gut, dass seine Frau ins Kino gehen wollte, der Ehemann, der ein Hund im Futtertrog war, schmiedete einen Plan, wonach sie zu Hause bleiben mussten, um auf einen bestimmten Besucher zu warten, der nicht erwartet wurde."	NO The German translation is not completely accurate. The phrase "dog in the manger" is not correctly translated as "Spielverderber" (spoilsport). A better translation would be "Hund im Heu", which is the direct German equivalent for "dog in the manger", meaning someone who spitefully prevents others from having something that they themselves have no use for. Corrected translation: "Er wusste sehr gut, dass seine Frau ins Kino gehen wollte, doch der Ehemann, der ein Hund im Heu war, schmiedete einen Plan, wonach sie zu Hause bleiben mussten, um auf einen bestimmten Besucher zu warten, der nicht erwartet wurde zu kommen."
268482	n	It is the borderline cases that are always in danger: the dignified buildings of the past which may possess no real artistic or historic value, but which people have become sentimentally attached to and have grown to love.	Es sind immer die Grenzfälle, die in Gefahr sind: die würdevollen Gebäude der Vergangenheit, die vielleicht keinen wirklichen künstlerischen oder historischen Wert besitzen, an die die Menschen jedoch sentimental gebunden sind und die sie lieben gelernt haben.	Es sind immer die Grenzfälle, die in Gefahr sind: die würdevollen Gebäude der Vergangenheit, die vielleicht keinen wirklichen künstlerischen oder historischen Wert besitzen, an denen die Menschen jedoch sentimental hängen und die sie lieben gelernt haben.	Die Grenzfälle sind’s, die immer in Gefahr: die ehrwürdigen Gebäude der Vergangenheit, die keinen wirklichen künstlerischen oder historischen Wert besitzen mögen, woran die Leute aber ihr Herz gehängt und die sie liebengelernt haben.	It is always the borderline cases that are in danger: the dignified buildings of the past, which perhaps possess no real artistic or historical value, but to which people have become sentimentally attached and have learned to love.	It is always the borderline cases that are in danger: the dignified buildings of the past, which perhaps possess no real artistic or historical value, but to which people have become sentimentally attached and have learned to love.	YES	YES
271177	n	That sports are gaining in popularity all over the world is evidenced by the sports news in the papers, by the many sports equipment stores, and by the number of runners who participate in marathons or other races.	Dass Sportarten weltweit immer beliebter werden, zeigt sich an den Sportnachrichten in den Zeitungen, an den vielen Sportgeschäften und an der Anzahl der Läufer, die an Marathons oder anderen Rennen teilnehmen.	Dass Sport weltweit immer beliebter wird, zeigt sich an den Sportnachrichten in den Zeitungen, an den vielen Sportgeschäften und an der Anzahl der Läufer, die an Marathons oder anderen Rennen teilnehmen.		The fact that sports are becoming increasingly popular worldwide is evident in the sports news in newspapers, the numerous sports stores, and the number of runners participating in marathons or other races.	The fact that sports are becoming increasingly popular worldwide is evident in the sports news in newspapers, the numerous sports stores, and the number of runners participating in marathons or other races.	YES	YES
271937	n	The best way for adjusting the gap between the internal and the external price and securing economic growth is to promote the non-manufacturing industry's productivity by aggressive investing in facilities.	Der beste Weg, die Lücke zwischen dem internen und dem externen Preis anzupassen und das wirtschaftliche Wachstum zu sichern, besteht darin, die Produktivität der nicht-produzierenden Industrie durch aggressive Investitionen in Einrichtungen zu fördern.	Der beste Weg, um die Lücke zwischen dem internen und dem externen Preis anzupassen und das wirtschaftliche Wachstum zu sichern, besteht darin, die Produktivität der nicht-produzierenden Industrie durch aggressive Investitionen in Einrichtungen zu fördern.		The best way to bridge the gap between the internal and external price and to secure economic growth is to promote the productivity of the non-manufacturing industry through aggressive investment in facilities.	The best way to bridge the gap between the internal and external price and to secure economic growth is to promote the productivity of the non-manufacturing industry through aggressive investment in facilities.	YES	YES
274113	n	If the other person does mention his family, then it is perfectly OK to ask about the ages of the children, and if you have children, to compare educational and cultural differences in raising children.	Wenn die andere Person ihre Familie erwähnt, dann ist es völlig in Ordnung, nach dem Alter der Kinder zu fragen, und wenn Sie Kinder haben, die erzieherischen und kulturellen Unterschiede in der Kindererziehung zu vergleichen.	Wenn die andere Person ihre Familie erwähnt, dann ist es völlig in Ordnung, nach dem Alter der Kinder zu fragen und, wenn Sie Kinder haben, Bildungs- und kulturelle Unterschiede in der Kindererziehung zu vergleichen.		If the other person mentions their family, then it is perfectly fine to ask about the age of the children and, if you have children, to compare educational and cultural differences in child rearing.	If the other person mentions their family, then it is perfectly fine to ask about the age of the children and, if you have children, to compare educational and cultural differences in child rearing.	YES	YES
278130	n	For many years I thought that it was beauty alone that gave significance to life and that the only purpose that could be assigned to the generations that succeed one another on the face of this crowded earth was to produce an artist now and then.	Viele Jahre lang dachte ich, dass nur Schönheit dem Leben Bedeutung verleiht und dass der einzige Zweck, der den aufeinanderfolgenden Generationen auf dem Gesicht dieser überfüllten Erde zugewiesen werden konnte, darin bestand, ab und zu einen Künstler hervorzubringen.	Viele Jahre lang dachte ich, dass allein die Schönheit dem Leben Bedeutung verleiht und dass der einzige Zweck, der den aufeinanderfolgenden Generationen auf der Oberfläche dieser überfüllten Erde zugewiesen werden konnte, darin bestand, ab und zu einen Künstler hervorzubringen.		For many years, I thought that beauty alone gives life meaning and that the only purpose that could be assigned to successive generations on the surface of this overcrowded earth was to occasionally produce an artist.	For many years, I thought that beauty alone gives life meaning and that the only purpose that could be assigned to successive generations on the surface of this overcrowded earth was to occasionally produce an artist.	YES	YES
278404	n	Instead of giving the money, that is the normal coin of the realm, which is the phrase that everyone used then, they would give them a token, and this token might be metal, might be wood, might be cardboard.	Anstatt das Geld zu geben, das die normale Währung des Reiches ist, was der Ausdruck ist, den damals jeder benutzte, würden sie ihnen einen Token geben, und dieser Token könnte aus Metall, Holz oder Pappe sein.	Anstatt das Geld zu geben, das damals die übliche Währung war, das ist der Ausdruck, den jeder damals benutzte, würden sie ihnen einen Token geben, und dieser Token könnte aus Metall, könnte aus Holz, könnte aus Pappe sein.		Instead of giving the money that was the usual currency at that time, that's the expression everyone used back then, they would give them a token, and this token could be made of metal, could be made of wood, could be made of cardboard.	Instead of giving the money that was the usual currency at that time, that's the expression everyone used back then, they would give them a token, and this token could be made of metal, could be made of wood, could be made of cardboard.	YES	NO The German translation is not completely accurate. The phrase "coin of the realm" is not translated correctly. A better translation would be: "Anstatt das Geld zu geben, das die normale Währung des Landes ist, was der Ausdruck ist, den jeder damals benutzte, würden sie ihnen einen Token geben, und dieser Token könnte aus Metall, könnte aus Holz, könnte aus Pappe sein."
280529	n	Especially over the last 20 years, the purported link between progressive welfare policies and economic failure in the Northern European countries seems to point to the difficulty of sustaining both full social welfare and international competitivity.	Insbesondere in den letzten 20 Jahren scheint der vermeintliche Zusammenhang zwischen fortschrittlichen Wohlfahrtspolitiken und wirtschaftlichem Scheitern in den nordeuropäischen Ländern auf die Schwierigkeit hinzuweisen, sowohl vollständige soziale Wohlfahrt als auch internationale Wettbewerbsfähigkeit aufrechtzuerhalten.	Insbesondere in den letzten 20 Jahren scheint der vermeintliche Zusammenhang zwischen fortschrittlichen Sozialpolitiken und wirtschaftlichem Misserfolg in den nordeuropäischen Ländern auf die Schwierigkeit hinzuweisen, sowohl vollständige soziale Wohlfahrt als auch internationale Wettbewerbsfähigkeit aufrechtzuerhalten.	Besonders im Laufe der letzten zwanzig Jahre scheint die Verbindung von aktiver Sozialpolitik und ökonomischen Scheitern in den Ländern Nordeuropas die Schwierigkeit zu beweisen, gleichzeitig eine vollständige soziale Versorgung sicherzustellen und eine internationale Wettbewerbsfähigkeit zu erhalten.	Particularly in the last 20 years, the supposed correlation between progressive social policies and economic failure in Northern European countries seems to indicate the difficulty of maintaining both complete social welfare and international competitiveness.	Particularly in the last 20 years, the supposed correlation between progressive social policies and economic failure in Northern European countries seems to indicate the difficulty of maintaining both complete social welfare and international competitiveness.	YES	YES
281268	n	About 50 percent of the firms in Japan have acknowledged the necessity of giving their workers longer holidays, and think summer holidays are needed to give their workers both mental and physical refreshment.	Etwa 50 Prozent der Unternehmen in Japan haben die Notwendigkeit anerkannt, ihren Mitarbeitern längere Urlaube zu gewähren, und sind der Meinung, dass Sommerurlaube notwendig sind, um ihren Mitarbeitern sowohl geistige als auch körperliche Erholung zu bieten.	Etwa 50 Prozent der Unternehmen in Japan haben die Notwendigkeit anerkannt, ihren Arbeitnehmern längere Urlaubszeiten zu gewähren, und sind der Meinung, dass Sommerferien notwendig sind, um ihren Arbeitnehmern sowohl geistige als auch körperliche Erholung zu bieten.		Approximately 50 percent of companies in Japan have recognized the need to grant their employees longer vacation times, and believe that summer holidays are necessary to provide their employees with both mental and physical recuperation.	Approximately 50 percent of companies in Japan have recognized the need to grant their employees longer vacation times, and believe that summer holidays are necessary to provide their employees with both mental and physical recuperation.	YES	YES
281715	n	There is a tendency for Japanese to want to know a certain amount of personal information about someone such as age, position and whether they are married or not, before they feel comfortable talking with a stranger.	Es besteht eine Tendenz bei Japanern, eine gewisse Menge an persönlichen Informationen über jemanden, wie Alter, Position und ob sie verheiratet sind oder nicht, wissen zu wollen, bevor sie sich wohl fühlen, mit einem Fremden zu sprechen.	Es besteht eine Tendenz bei Japanern, eine bestimmte Menge an persönlichen Informationen über jemanden, wie Alter, Position und ob sie verheiratet sind oder nicht, wissen zu wollen, bevor sie sich wohl fühlen, mit einem Fremden zu sprechen.		There is a tendency among Japanese people to want to know a certain amount of personal information about someone, such as age, position, and whether they are married or not, before they feel comfortable speaking with a stranger.	There is a tendency among Japanese people to want to know a certain amount of personal information about someone, such as age, position, and whether they are married or not, before they feel comfortable speaking with a stranger.	YES	YES
307260	n	They arrived in Southern Rhodesia, and there was a choice of an immigrants' camp, consisting of mud huts with a communal water supply, or a hotel; and they chose the hotel, being what are known as people of means.	Sie kamen in Südrhodesien an und hatten die Wahl zwischen einem Einwandererlager, bestehend aus Lehmhütten mit gemeinsamer Wasserversorgung, oder einem Hotel; und sie wählten das Hotel, da sie als wohlhabende Leute bekannt sind.	Sie kamen in Südrhodesien an und hatten die Wahl zwischen einem Einwandererlager, bestehend aus Lehmhütten mit gemeinschaftlicher Wasserversorgung, oder einem Hotel; und sie wählten das Hotel, da sie als wohlhabende Leute bekannt sind.		They arrived in Southern Rhodesia and had the choice between an immigrant camp, consisting of mud huts with communal water supply, or a hotel; and they chose the hotel, as they are known to be wealthy people.	They arrived in Southern Rhodesia and had the choice between an immigrant camp, consisting of mud huts with communal water supply, or a hotel; and they chose the hotel, as they are known to be wealthy people.	YES	YES
326663	n	The argument continues about the "white-collar exemption" that exempts specific white-collar workers from the "eight hours per day, 40 hours per week" working hours, as fixed by labour standards legislation.	Die Debatte geht weiter über die Ausnahme für Angestellte, die bestimmte Angestellte von den acht Stunden pro Tag, 40 Stunden pro Woche Arbeitszeiten, wie sie durch das Arbeitszeitgesetz festgelegt sind, ausnimmt.	Die Diskussion geht weiter über die Ausnahme für Angestellte, die bestimmte Angestellte von den acht Stunden pro Tag, 40 Stunden pro Woche Arbeitszeiten, wie sie durch Arbeitsnormen festgelegt sind, befreit.		The discussion continues about the exemption for employees, which frees certain employees from the eight hours per day, 40 hours per week working hours, as established by labor standards.	The discussion continues about the exemption for employees, which frees certain employees from the eight hours per day, 40 hours per week working hours, as established by labor standards.	NO. The German translation is not completely accurate. The term "white-collar exemption" is not correctly translated and the sentence structure is a bit confusing. A better translation would be: "Die Debatte über die "Weißkragen-Ausnahme", die bestimmte Angestellte von den "acht Stunden pro Tag, 40 Stunden pro Woche" Arbeitszeiten, wie sie durch das Arbeitszeitgesetz festgelegt sind, ausnimmt, geht weiter."	NO. The German translation is not completely accurate. The term "white-collar exemption" is not correctly translated and the phrase "bestimmte Angestellte" is repeated unnecessarily. A better translation would be: "Die Diskussion über die "Weißkragen-Ausnahme", die bestimmte Angestellte von den "acht Stunden pro Tag, 40 Stunden pro Woche" Arbeitszeiten, wie sie durch Arbeitsnormen festgelegt sind, befreit, geht weiter."
326691	n	"I know, right? The least they could do is put one on the second floor, too... Wait a mo! Why are you following me!?" "The 'why' is pretty obvious, don't you think? We're going to the bathroom together."	Ich weiß, oder? Das Mindeste, was sie tun könnten, wäre, auch eine im zweiten Stock zu installieren... Moment mal! Warum folgst du mir!? Das 'Warum' ist ziemlich offensichtlich, findest du nicht? Wir gehen zusammen auf die Toilette.	Ich weiß, oder? Das Mindeste, was sie tun könnten, wäre, auch eine im zweiten Stock zu platzieren... Moment mal! Warum folgst du mir!? Das 'Warum' ist ziemlich offensichtlich, findest du nicht? Wir gehen zusammen auf die Toilette.		I know, right? The least they could do is to place one on the second floor too... Wait a minute! Why are you following me!? The 'why' is pretty obvious, don't you think? We are going to the bathroom together.	I know, right? The least they could do is to place one on the second floor too... Wait a minute! Why are you following me!? The 'why' is pretty obvious, don't you think? We are going to the bathroom together.	YES	YES
