1530	eng	Allen is a poet.	CN	0000-00-00 00:00:00	2014-09-04 17:13:37
1531	eng	The archer killed the deer.	CK	\N	2010-06-17 16:53:56
1537	eng	The Germans are very crafty.	serendipity42	\N	2014-02-28 12:21:44
1538	eng	If you don't eat, you die.	CK	\N	2010-10-08 09:03:07
1539	eng	How do you spell "pretty"?	AlanF_US	\N	2013-11-25 04:12:28
1540	eng	Why don't we go home?	CK	\N	2010-10-08 09:03:03
1541	eng	I'm sorry, I can't stay long.	CK	\N	2010-11-13 13:07:20
1552	eng	It wasn't me, commissioner!	kebukebu	\N	2011-01-23 08:18:47
1557	eng	You're an angel!	CE	\N	2019-03-16 05:44:55
1558	eng	People from Madrid are weird.	CN	\N	2020-12-08 03:04:14
1561	eng	Did you miss me?	CK	\N	2010-10-13 14:45:25
1563	eng	Are they all the same?	CK	\N	2012-01-29 09:16:05
1564	eng	Thank you very much!	adjusting	\N	2010-08-31 03:05:02
1565	eng	Where are the eggs, please?	RoyalBee	\N	2019-10-07 15:31:39
1566	eng	I'll take him.	CK	\N	2010-10-11 15:57:10
1567	eng	It's a surprise.	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
1568	eng	That's a good idea!	CK	\N	2012-01-29 09:15:58
1569	eng	Round trip? Only one-way.	AlanF_US	\N	2013-11-25 04:12:21
1571	eng	They were left speechless.	CM	\N	2012-02-20 09:39:53
1572	eng	Damn! It's not bad!	AlanF_US	\N	2013-11-25 04:12:11
1574	eng	Wash before first wearing.	AlanF_US	\N	2013-11-25 04:12:54
1578	eng	They say love is blind.	CK	\N	2010-10-08 09:02:58
1579	eng	Oh, I'm sorry.	CM	\N	2012-02-02 04:18:09
1590	eng	Do you speak Italian?	bmorsello	0000-00-00 00:00:00	2016-06-20 12:38:13
1594	eng	May I ask a question?	CK	\N	2010-10-08 09:02:54
1603	eng	That is rather unexpected.	CK	\N	2010-10-16 03:10:19
1605	eng	I can't live without a TV.	saeb	\N	2010-08-30 12:40:08
1613	eng	Do you have a condom?	brauliobezerra	\N	2010-06-15 16:25:45
1615	eng	Do whatever he tells you.	CK	\N	2010-10-17 15:00:06
1618	eng	It is already eleven.	CK	\N	2014-01-29 14:28:21
1619	eng	May I talk to Ms. Brown?	CN	\N	2016-05-26 13:41:04
1621	eng	"Ah!" is an interjection.	JeanM	\N	2019-03-15 13:28:03
1622	eng	What do you want?	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
1630	eng	I have a dream.	al_ex_an_der	\N	2012-02-01 19:32:12
1635	eng	But the universe is infinite.	Zifre	\N	2011-01-23 01:44:20
1644	eng	You look stupid.	CK	\N	2010-10-13 02:55:18
1646	eng	My name is Jack.	CN	\N	2016-05-09 11:20:44
1647	eng	I like it very much.	brauliobezerra	\N	2010-06-15 14:51:11
1648	eng	We're meeting up tomorrow?	AlanF_US	\N	2013-11-25 23:57:05
1651	eng	Is it far from here?	CK	\N	2010-10-08 09:02:48
1652	eng	These things aren't mine!	CK	\N	2010-10-16 06:19:39
1653	eng	Thanks, that's all.	brauliobezerra	\N	2010-06-15 15:30:23
1659	eng	It's not my fault!	brauliobezerra	\N	2010-06-15 15:05:38
1663	eng	Where are the showers?	CK	\N	2010-10-30 13:36:16
1664	eng	Open your mouth!	CE	\N	2019-03-14 03:51:16
1665	eng	Is it bad?	CK	\N	2010-10-11 17:01:26
1666	eng	I have lost my wallet.	CC	0000-00-00 00:00:00	2019-08-01 00:31:45
1668	eng	Love is never wasted.	AlanF_US	\N	2013-11-25 23:57:14
1671	eng	He's very sexy.	al_ex_an_der	\N	2012-02-01 19:32:52
1689	eng	It is very hot today.	blay_paul	\N	2010-04-18 21:32:33
1690	eng	Nobody came.	Eldad	\N	2010-12-06 12:14:33
1691	eng	I never saw a red fridge.	Swift	\N	2010-08-19 18:44:52
1702	eng	This is not my type.	Swift	\N	2010-08-20 18:44:30
1703	eng	I was trying to kill time.	CK	\N	2010-10-08 09:03:19
1705	eng	I'm tired.	brauliobezerra	\N	2010-06-01 14:47:08
1706	eng	Who wants some hot chocolate?	CK	\N	2010-04-24 19:14:23
1707	eng	Speak more slowly, please!	Swift	\N	2010-08-20 18:43:47
1709	eng	When do we arrive?	Swift	\N	2010-08-20 18:43:49
1710	eng	The check, please.	brauliobezerra	\N	2010-10-17 10:50:15
1711	eng	And what are we going to do?	Swift	\N	2010-08-20 17:05:17
1712	eng	I have a headache.	CK	\N	2010-04-29 02:44:29
1714	eng	I must admit that I snore.	Swift	\N	2010-10-10 04:26:46
1717	eng	I don't feel well.	Swift	\N	2010-08-20 18:23:36
1718	eng	Call the police!	CK	\N	2010-06-16 15:12:22
1719	eng	It's too expensive!	Swift	\N	2010-08-20 18:22:06
1723	eng	Merry Christmas!	brauliobezerra	0000-00-00 00:00:00	0000-00-00 00:00:00
1729	eng	What does it involve?	Swift	\N	2010-08-20 18:45:27
1738	eng	Computers make people stupid.	orcrist	\N	2014-01-16 11:00:29
1751	eng	Passion creates suffering.	Swift	\N	2010-08-23 17:12:58
1754	eng	I'm starving!	Swift	\N	2015-06-20 12:26:56
1759	eng	He plays the piano very well.	awael58	\N	2009-04-25 11:03:14
1760	eng	I see it rarely.	awael58	\N	2009-04-25 11:01:20
1761	eng	I'd like to study in Paris.	brauliobezerra	\N	2010-06-15 17:24:36
1762	eng	You don't know who I am.	Swift	\N	2010-08-23 17:31:45
1763	eng	Why don't you eat vegetables?	Swift	\N	2010-08-23 17:30:03
1765	eng	I'm undressing.	Swift	\N	2015-06-28 01:29:24
1767	eng	There are no real visions.	AlanF_US	\N	2013-11-25 04:13:37
1771	eng	The wind calmed down.	CK	\N	2012-01-29 09:16:41
1776	eng	Who searches, finds.	shortiiboy	\N	2013-12-27 00:53:37
1777	eng	Rome wasn't built in a day.	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
1778	eng	Silence gives consent.	AlanF_US	\N	2013-11-25 04:13:52
1782	eng	Wine is poetry in bottles.	al_ex_an_der	\N	2022-01-21 14:22:22
1784	eng	I don't understand German.	CK	\N	2010-10-07 12:19:32
1785	eng	I made my decision.	Swift	\N	2010-08-25 02:23:04
1786	eng	I give you my word.	CK	\N	2010-06-17 17:16:46
1790	eng	We have a Pope.	Dejo	\N	2014-02-15 16:41:28
1800	eng	Don't worry, be happy!	Swift	\N	2010-08-26 02:41:53
1803	eng	Take a book and read it.	CK	\N	2015-12-30 12:32:04
1804	eng	Face life with a smile!	brauliobezerra	\N	2010-06-15 16:34:01
1806	eng	You make me dream.	Zifre	\N	2011-01-23 01:49:03
1807	eng	I'm beside myself with joy.	Swift	\N	2010-08-25 12:50:02
1808	eng	He's already a man.	CK	\N	2010-10-13 15:43:35
1809	eng	The vacation is over now.	brauliobezerra	\N	2015-12-30 12:31:54
1810	eng	I'm afraid to fall.	Zifre	\N	2011-01-23 01:49:16
1811	eng	Evening dress is desired.	AlanF_US	\N	2013-11-25 04:14:03
1812	eng	That's the absolute truth.	CK	\N	2010-10-16 03:00:39
1813	eng	It's cold.	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
1814	eng	I'm thirsty.	CK	\N	2010-06-23 12:29:38
1819	eng	You did this intentionally!	Swift	\N	2010-08-25 08:58:20
1820	eng	You didn't tell him anything?	CH	\N	2019-11-19 10:42:06
1821	eng	You made me lose my mind.	al_ex_an_der	\N	2012-02-13 16:13:09
1822	eng	You're my type.	Swift	\N	2010-08-25 12:56:02
1823	eng	You're irresistible.	Swift	\N	2010-08-25 09:04:58
1825	eng	Who am I talking with?	Swift	\N	2010-08-25 09:07:36
1827	eng	Smile now, cry later!	Zifre	\N	2010-12-21 19:28:53
1829	eng	Life is beautiful.	CK	\N	2010-10-12 14:29:09
1841	eng	I love lasagna.	Swift	\N	2010-08-25 13:05:33
1860	eng	I don't want to go to school.	CK	\N	2010-04-24 19:14:47
1862	eng	It is raining.	CK	\N	2010-10-06 01:41:05
1867	eng	Justice is expensive.	Swift	\N	2010-08-25 13:25:03
1875	eng	Too late.	Swift	\N	2010-08-27 13:27:38
1876	eng	I went to the zoo yesterday.	Swift	\N	2010-08-27 13:27:44
1877	eng	We won the battle.	Swift	\N	2010-08-27 13:27:46
1878	eng	Hello? Are you still here?	brauliobezerra	\N	2010-06-17 16:12:55
1879	eng	I make lunch every day.	Swift	\N	2010-08-27 13:27:52
1880	eng	I watched TV this morning.	Swift	\N	2010-08-27 13:27:55
1881	eng	I read a book while eating.	bmorsello	\N	2010-06-15 05:32:27
1890	eng	We went to London last year.	CN	\N	2021-02-11 04:11:13
1892	eng	I lost my inspiration.	TRANG	\N	2009-12-23 14:41:15
1895	eng	It doesn't mean anything!	CE	\N	2019-03-14 04:58:40
1898	eng	This is such a sad story.	Swift	\N	2010-08-29 23:57:06
1910	eng	Aaah!! My computer is broken!	AlanF_US	\N	2013-11-25 04:14:40
2007	eng	I like my job very much.	brauliobezerra	\N	2010-07-04 02:03:38
2022	eng	I dreamt about you.	Swift	\N	2010-08-27 02:04:18
2023	eng	I have to get a new computer.	Swift	\N	2010-08-27 02:04:14
2024	eng	I won't lose!	CK	\N	2010-10-12 12:22:53
2025	eng	I was late to school.	CK	\N	2013-12-07 10:47:56
2034	eng	He won't beat me.	Sbgodin	\N	2010-07-17 23:12:18
2037	eng	You had plenty of time.	Swift	\N	2010-08-27 03:06:44
2038	eng	Stop criticizing me!	Swift	\N	2010-08-27 03:06:23
2039	eng	Come on! Talk to me, Trang.	brauliobezerra	\N	2011-12-04 22:18:14
2040	eng	I'm almost done.	Swift	\N	2010-08-27 02:23:33
2041	eng	Take the other chair!	Swift	\N	2010-08-30 16:00:39
2043	eng	I'm not inspired anymore.	Swift	\N	2010-08-30 16:02:26
2046	eng	It's driving me crazy.	CK	\N	2012-01-29 09:17:23
2048	eng	It's all dark outside.	AlanF_US	\N	2013-11-25 04:21:08
2054	eng	Never try to die.	AlanF_US	\N	2013-11-25 04:21:43
2055	eng	I am too old for this world.	Zifre	\N	2011-01-24 02:44:19
2064	eng	I never said I was fragile.	Swift	\N	2010-08-30 16:10:58
2066	eng	What are you talking about?	CK	\N	2010-04-25 02:38:58
2067	eng	I want a piece of candy.	CK	\N	2010-04-24 19:15:29
2075	eng	I have class tomorrow.	CK	\N	2010-10-14 16:23:26
2076	eng	I can't believe it!	Swift	\N	2010-08-27 03:33:53
2079	eng	Winter is my favorite season.	Swift	\N	2010-08-30 16:22:28
2083	eng	I learned a lot from you.	Swift	\N	2010-08-30 16:23:42
2084	eng	We walked a lot.	Swift	\N	2010-08-30 16:23:52
2086	eng	She got sick this weekend.	CK	\N	2013-11-24 11:56:07
2089	eng	He's sleeping like a baby.	CK	\N	2010-06-17 17:36:45
2102	eng	The world is full of fools.	CM	\N	2012-02-02 04:21:00
2111	eng	She was wearing a black hat.	CK	\N	2012-01-29 09:19:29
2128	eng	Yes! I won twice in a row!	Ricardo14	\N	2019-05-30 00:04:33
2136	eng	Where is the bathroom?	brauliobezerra	\N	2010-06-15 12:36:23
2141	eng	Each person is a world.	Dejo	\N	2011-01-23 20:42:22
2147	eng	I'm crazy about you.	CM	0000-00-00 00:00:00	2012-01-29 11:14:31
2148	eng	I don't know what is worse.	al_ex_an_der	\N	2012-02-01 19:34:01
2152	eng	Who buys this type of art?	CM	\N	2012-02-20 09:40:12
2157	eng	Have you got a beard already?	kebukebu	\N	2010-10-22 02:26:22
2158	eng	I feel that I am free.	Dejo	\N	2011-01-23 20:44:13
2159	eng	Freedom is not free.	kebukebu	\N	2010-10-22 02:29:44
2161	eng	I want an MP3 player!	CK	\N	2010-04-24 19:16:02
2168	eng	Where are you?	CK	\N	2010-10-13 02:36:11
2169	eng	He will make you eat dirt.	CK	\N	2013-11-24 11:56:12
2174	eng	You piss me off!	Smoky	\N	2019-06-24 15:16:58
2175	eng	No way!	CM	\N	2022-05-25 07:43:07
2176	eng	It's a dead end.	CK	\N	2010-10-14 17:10:49
2181	eng	Life is not long, it is wide!	Dejo	\N	2011-01-23 21:16:09
2194	eng	Good night. Sweet dreams.	laurafults	\N	2019-06-16 14:59:12
2208	eng	I'm running out of ideas.	CK	\N	2010-10-08 09:04:19
2215	eng	Goodbyes are always sad.	CK	\N	2010-10-13 15:28:50
2216	eng	Don't forget about us!	CK	\N	2010-10-13 14:49:37
2217	eng	Time has passed very fast.	Zifre	\N	2011-01-24 02:39:54
2218	eng	Which is your luggage?	Zifre	\N	2011-01-24 02:39:58
2226	eng	Who painted this painting?	CM	\N	2012-02-02 04:20:42
2233	eng	The tap is running.	Smoky	\N	2019-06-24 15:16:13
2235	eng	I am four months pregnant.	CC	\N	2021-12-05 04:14:32
2236	eng	I've got a pacemaker.	kebukebu	\N	2011-01-23 21:23:55
2238	eng	Can I pay by credit card?	CK	\N	2010-10-08 09:04:46
2239	eng	Cut, wash and dry, please.	AlanF_US	\N	2014-02-06 23:34:36
2242	eng	Could you please repeat that?	CK	\N	2010-10-08 09:05:28
2247	eng	It costs an arm and a leg.	CM	\N	2012-02-20 09:41:06
2249	eng	I need your advice.	CK	\N	2010-10-09 11:30:41
2260	eng	Take good care of yourself.	CK	\N	2010-10-23 15:46:24
2298	eng	Hope is not a strategy.	CM	\N	2012-02-20 09:41:14
2301	eng	Do you have a pen on you?	CK	\N	2010-04-29 02:44:53
2302	eng	Whose is this?	CK	\N	2010-10-13 02:45:00
2304	eng	It's a good deal.	CK	\N	2010-10-14 17:11:14
2306	eng	Put your hands down!	sacredceltic	\N	2010-08-27 12:06:30
2308	eng	The sooner, the better.	CK	\N	2010-10-16 06:21:07
2309	eng	He doesn't look his age.	CK	\N	2010-10-08 09:05:17
2310	eng	Do you like rap?	CK	\N	2010-10-13 14:57:06
2311	eng	I love trips.	CK	\N	2010-10-09 08:27:30
2314	eng	I've been waiting for hours.	Dejo	\N	2010-10-14 04:42:39
2315	eng	He died at a very old age.	Liface	\N	2014-07-06 14:39:42
2316	eng	He's an old timer.	Duck	\N	2015-01-07 12:58:46
2317	eng	That's the snag.	CK	\N	2013-11-24 09:56:09
2319	eng	I don't know him.	Dorenda	\N	2010-05-02 00:33:28
2320	eng	I liked this film.	Eldad	\N	2010-12-06 22:56:26
2321	eng	She's rolling in money.	CK	\N	2013-11-24 09:56:32
2322	eng	It's not important.	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
2323	eng	I don't care.	CK	\N	2010-10-07 08:32:25
2330	eng	I don't like these remarks.	Plodder	\N	2010-07-25 20:41:50
2332	eng	I'm not convinced at all.	blay_paul	\N	2010-02-25 18:38:23
2334	eng	I'm going to take my car.	CK	\N	2010-10-08 09:05:13
2335	eng	It's too good to be true.	Zifre	\N	2011-01-23 23:26:34
2344	eng	Better late than never.	CK	0000-00-00 00:00:00	0000-00-00 00:00:00
2345	eng	Like father, like son.	brauliobezerra	\N	2010-06-15 17:52:38
2351	eng	Teach me how you do it.	CK	\N	2013-11-24 09:56:33
2352	eng	No news is good news.	CK	\N	2010-10-21 15:25:09
2355	eng	I was expecting it!	CK	\N	2010-10-14 18:01:34
2358	eng	Wait in the waiting room.	Zifre	\N	2011-01-23 23:28:39
2361	eng	There's no doubt.	CK	\N	2010-10-13 01:29:03
2362	eng	There isn't any solution.	CK	\N	2010-10-16 06:10:08
2366	eng	It's well done.	CK	\N	2010-10-11 17:32:33
2367	eng	Do you want fruit juice?	CK	\N	2013-11-24 10:19:32
2368	eng	He's a good person.	CK	\N	2010-10-13 15:43:29
2369	eng	Do as you want.	Eldad	\N	2010-11-08 02:19:07
2370	eng	Enjoy your meal!	CK	\N	2010-10-11 12:14:42
2373	eng	There was not a bloody soul.	Zifre	\N	2011-01-23 23:28:09
2376	eng	The walls have ears.	kurteago	\N	2010-12-28 18:56:15
2377	eng	I've got a frog in my throat.	CK	\N	2016-09-16 18:53:27
2378	eng	Make yourself at home.	CK	\N	2010-10-15 01:35:30
2384	eng	I can't say the opposite.	Eldad	\N	2010-12-29 00:52:24
2389	eng	I don't want it anymore.	CK	\N	2010-04-24 19:16:18
2390	eng	He came several times.	CK	\N	2010-10-13 15:54:45
2391	eng	We wonder why.	Zifre	\N	2011-01-23 23:29:59
2392	eng	We must think about friends.	Zifre	\N	2011-01-23 23:31:35
2393	eng	I'm going to take a bath.	CK	\N	2010-10-08 09:04:58
2395	eng	We left by train.	Zifre	\N	2011-01-23 23:32:03
2398	eng	Would you like to come?	CK	\N	2010-10-08 09:04:54
2399	eng	I knew he would accept.	CK	\N	2010-10-08 09:05:04
2401	eng	I thought it was true.	CK	\N	2010-10-08 09:05:41
2410	eng	He jumped out the window.	Blaz	\N	2010-02-25 01:32:00
2411	eng	Yesterday we had fun.	shortiiboy	\N	2013-12-27 00:50:06
2412	eng	They quarreled.	CK	\N	2010-10-11 09:56:46
2413	eng	I ate caviar.	CK	\N	2010-10-07 05:47:48
2416	eng	You took the wrong key.	CK	\N	2012-01-29 09:18:31
2417	eng	I managed to get in.	CK	\N	2013-11-24 09:56:35
2418	eng	How much is it?	brauliobezerra	0000-00-00 00:00:00	0000-00-00 00:00:00
2421	eng	Here is your change.	CK	\N	2015-12-21 08:36:08
2422	eng	I'll pay by cheque.	RJH	\N	2019-08-04 18:48:54
2423	eng	Did you leave a tip?	CK	\N	2010-06-28 12:37:51
2424	eng	Don't forget the ticket.	Dorenda	0000-00-00 00:00:00	0000-00-00 00:00:00
2427	eng	We have to expect the worst.	Eldad	\N	2010-11-08 02:46:07
2428	eng	They don't even know why.	CM	\N	2012-02-02 04:20:25
2433	eng	Who is coming with me?	Eldad	\N	2010-11-06 01:51:49
2436	eng	On your feet, children!	_undertoad	\N	2014-06-21 22:10:49
2437	eng	I talked to friends.	CK	\N	2010-10-09 15:24:01
2439	eng	This girl changed her look.	pricemar	\N	2009-05-15 11:59:50
2440	eng	The film lasted 2 hours.	brauliobezerra	\N	2010-05-20 04:37:37
2441	eng	I'm glad to see you back.	CK	\N	2013-11-24 09:56:35
2442	eng	You changed a lot.	Zifre	\N	2011-01-24 02:36:10
2443	eng	Those who know him like him.	Zifre	\N	2011-01-24 02:36:16
2444	eng	Tell me what happened.	CK	\N	2010-10-16 02:52:52
2445	eng	They are sensible girls.	Zifre	\N	2011-01-24 00:00:51
2446	eng	How beautiful you are!	al_ex_an_der	\N	2012-02-01 19:34:58
2448	eng	You must work more.	alejogt94	\N	2019-07-27 18:37:32
2451	eng	Who are those guys?	CK	\N	2012-02-02 18:01:09
2453	eng	I don't agree with him.	CK	\N	2010-10-07 08:17:49
2468	eng	You've given me your cold.	CK	\N	2010-10-08 09:06:17
2473	eng	Her garden is a work of art.	CK	\N	2012-01-29 09:19:53
2479	eng	Forget it. It's not worth it.	Zifre	\N	2012-01-22 21:11:56
4719	eng	You need not telephone me.	Zifre	\N	2010-12-21 16:01:24
4909	eng	You are as tall as I am.	CK	\N	2010-11-19 21:26:39
4919	eng	She has as many books as I.	ertukrm96	\N	2015-12-20 13:27:28
5943	eng	Go and speak to my colleague.	Zifre	\N	2011-01-24 14:50:20
5944	eng	Tell me about it!	CK	\N	2010-10-17 17:40:43
5994	eng	Maria has long hair.	CN	\N	2016-05-26 13:41:00
5999	eng	I have to take medicine.	CK	\N	2010-10-08 09:05:58
6008	eng	I'm taking a walk in a park.	Zifre	\N	2011-01-24 14:52:48
6019	eng	I work even on Sunday.	Zifre	\N	2011-01-24 14:53:00
6024	eng	It happened a long time ago.	CK	\N	2010-10-08 09:05:52
6026	eng	Where have you been?	CK	\N	2010-10-16 16:34:47
6028	eng	Here comes the bride!	Zifre	\N	2011-01-24 14:53:10
6034	eng	It's been snowing all night.	CK	\N	2010-10-08 09:05:49
6047	eng	Turn right at the crossroad.	shortiiboy	\N	2013-12-27 00:55:42
6050	eng	They forgot to lock the door.	CK	\N	2010-10-08 09:06:44
6089	eng	If you will come this way...	Zifre	\N	2011-01-24 14:54:06
6110	eng	How did your interview go?	CK	\N	2010-10-08 09:06:40
6130	eng	She is mad at me.	CK	\N	2010-10-08 09:07:16
6133	eng	I can't believe my eyes.	CK	\N	2010-06-17 17:37:12
6314	eng	You are to come with me.	CC	\N	2019-11-12 05:35:57
7029	eng	You have to come with me.	CK	\N	2010-06-25 05:08:11
7279	eng	Are you angry at what I said?	Zifre	\N	2011-01-24 14:54:49
8389	eng	Can you do bookkeeping?	CK	\N	2010-06-24 10:49:49
8719	eng	You must practice grammar.	rmccar1	\N	2015-10-23 05:17:42
9584	eng	You are wavering.	Zifre	\N	2011-01-24 14:55:10
9590	eng	You are not at all wrong.	CK	\N	2010-11-20 15:52:43
9593	eng	You are idle to the bone.	Zifre	\N	2011-01-24 14:55:43
9594	eng	Can you keep a secret?	CK	\N	2014-01-29 15:06:34
9597	eng	You are tired, and so am I.	Zifre	\N	2011-01-24 16:38:45
9601	eng	You are tired, aren't you?	Swift	\N	2010-08-31 02:25:27
9602	eng	Are you not tired?	brauliobezerra	\N	2010-05-25 17:06:38
9905	eng	You can rely on him.	CK	\N	2010-10-08 09:07:04
10078	eng	You can rely on her.	CK	2010-10-08 03:07:00	2010-10-08 03:07:00
10731	eng	You must help her, and soon!	Zifre	\N	2011-01-24 16:38:49
12621	eng	Just a minute.	Swift	\N	2010-08-31 02:43:02
13335	eng	Did you meet her?	Goofy	\N	2010-08-26 11:29:54
14474	eng	You were taken in by her.	Zifre	\N	2011-01-24 16:39:08
14805	eng	Unlike her, you are diligent.	rmccar1	\N	2015-10-20 04:46:26
15779	eng	You'll come to like her.	Swift	\N	2010-08-31 02:51:34
15799	eng	You are selling him short.	CK	\N	2010-10-08 09:07:39
15803	eng	You're required to help them.	Swift	\N	2010-08-31 04:24:29
